mock_ue_id,lon,lat,tick
0,-73.97517303468814,40.7285478664239,15
1,-73.99259910889909,40.74952935913463,15
2,-73.98703537961231,40.73742198638952,15
3,-73.99971778186988,40.76431298221764,15
4,-74.01771051272398,40.743106246679545,15
5,-73.99252297806274,40.71488468012764,15
6,-73.97066437708466,40.76171325186493,15
7,-73.97273103021918,40.7362727893153,15
8,-73.99493490810887,40.70524035866666,15
9,-73.98843993603825,40.74778439584597,15
10,-73.98054040657345,40.72152659142741,15
11,-74.00155694485623,40.719708399386306,15
12,-74.00800073278522,40.742442883562354,15
13,-74.0103568492478,40.748869340827945,15
14,-74.01045486699091,40.706556701000856,15
15,-74.00511169243849,40.74245867240733,15
16,-73.97884746961998,40.7079244229886,15
17,-73.98286438059527,40.7452264132859,15
18,-73.98658259962494,40.74808361274119,15
19,-73.98878858703362,40.71682963885547,15
20,-73.97250943178078,40.73755373626575,15
21,-73.9878764127229,40.74749834628349,15
22,-73.98298394664296,40.70556503963864,15
23,-73.97226882220401,40.76132388258218,15
24,-74.0079690165714,40.748404269423546,15
25,-73.9690476138815,40.75024146390381,15
26,-73.99476732306522,40.75397443684617,15
27,-73.99379511040058,40.707445185818294,15
28,-73.99413094851414,40.71407631343673,15
29,-74.00963262640977,40.75132408527446,15
30,-74.01078295919207,40.70943909665669,15
31,-73.98266468837723,40.766307283875015,15
32,-73.9720242505613,40.76723601389926,15
33,-73.98235104913994,40.76306350385742,15
34,-73.9855704794567,40.74721108428187,15
35,-73.99391200857085,40.740844105784056,15
36,-74.01675208628589,40.75123559239778,15
37,-73.97918866074744,40.70985841014043,15
38,-73.98822308838274,40.700391767470734,15
39,-73.9895951039742,40.73944843022986,15
40,-74.00827793114048,40.72886360357567,15
41,-74.01076802363632,40.70764302758123,15
42,-73.98937154017182,40.701583936761196,15
43,-74.0075812516437,40.712615536262334,15
44,-73.99304324938308,40.75867461377861,15
45,-73.99068978652974,40.70230899978326,15
46,-73.98405917838352,40.7473025564024,15
47,-74.00497374834565,40.77327133362923,15
48,-73.9758462710411,40.724252305537654,15
49,-74.01602797665878,40.760057711479234,15
50,-73.98399703578927,40.705164445184394,15
51,-73.97659289706866,40.727743182315066,15
52,-74.00839608695401,40.75716559165578,15
53,-73.9818632384511,40.71345383994376,15
54,-73.98152098979061,40.75401542073111,15
55,-73.99521896246807,40.75970060652932,15
56,-73.98316010407959,40.72791249414898,15
57,-73.97261621265072,40.74497513996367,15
58,-73.98193088296206,40.76318107528302,15
59,-73.97803769260256,40.75605612488267,15
60,-74.00072741825855,40.738307298787866,15
61,-73.97368732731248,40.72334756381146,15
62,-73.97842514806,40.76155098271629,15
63,-73.98745421034866,40.76754267503693,15
64,-73.97744017681607,40.72756455525315,15
65,-73.9979343927243,40.75931140931503,15
66,-74.00472141901597,40.704816734278744,15
67,-73.96866543720894,40.76494868015709,15
68,-73.96793083506041,40.7584964133356,15
69,-73.99119049678397,40.74105324030618,15
