mock_ue_id,lon,lat,tick
0,-73.97120177465185,40.738918878729926,1
1,-73.99050058286808,40.735138287675184,1
2,-73.98692385183497,40.74525002344611,1
3,-73.98919966945006,40.7695833956374,1
4,-73.99260024986795,40.768831171398745,1
5,-73.99612949779782,40.70064437467327,1
6,-74.00201004484242,40.759341408966634,1
7,-73.99117867197194,40.715683548605725,1
8,-73.9786944948115,40.71173048959288,1
9,-74.00707488429723,40.771329926297156,1
10,-73.97645819487876,40.73211500943586,1
11,-73.98904514929744,40.72726162046173,1
12,-74.00237517865526,40.74427345115298,1
13,-73.9767211383286,40.73218039922406,1
14,-73.99194194527628,40.71113098181626,1
15,-73.99802914214038,40.73236056046085,1
16,-73.96419846221738,40.76187574933073,1
17,-73.9733525493229,40.74008363328931,1
18,-73.96582010226767,40.764653231048044,1
19,-74.00646835469978,40.710520147310724,1
20,-73.96878784890141,40.746756002633276,1
21,-74.00756611140905,40.71073718667603,1
22,-74.01541830589167,40.75397647822668,1
23,-73.9727321247346,40.756544743811155,1
24,-73.97778919880598,40.7565999740738,1
25,-73.98721535264129,40.73145408499319,1
26,-73.97102224735583,40.75697174929932,1
27,-73.97553894672484,40.73808831371634,1
28,-73.9963135608386,40.70454105635485,1
29,-73.9769600342654,40.73509087151724,1
30,-73.9828911237605,40.73992392111189,1
31,-74.01135962062374,40.75388051848514,1
32,-74.00082394707323,40.747216014339855,1
33,-73.97614731936106,40.73915468270894,1
34,-73.99150432720302,40.736906787751906,1
35,-73.97082430226394,40.762040942855,1
36,-73.99583321803595,40.70064841141131,1
37,-74.00941682142329,40.708061814862376,1
38,-74.00242358685506,40.76444785929073,1
39,-73.98691459810635,40.727062347706855,1
40,-73.98132336178793,40.723867012617646,1
41,-74.00442331137356,40.73011634744029,1
42,-73.97080944051628,40.74342639945382,1
43,-74.00793877423729,40.75731776361709,1
44,-74.00074150074659,40.716427719801494,1
45,-73.99844039522115,40.71623211390909,1
46,-73.98824256595836,40.74274089672506,1
