mock_ue_id,lon,lat,tick
0,-74.00562673899653,40.754007907030285,23
1,-74.01385791428072,40.73768627259899,23
2,-74.01046157249989,40.76935969955517,23
3,-74.00056648647542,40.707199833329675,23
4,-73.98308640592761,40.76732211912151,23
5,-73.98612609151657,40.702513557489056,23
6,-73.99531188217316,40.75846497952884,23
7,-74.00360078179507,40.72189269317161,23
8,-73.9932902961772,40.73752508873165,23
9,-73.97216348238123,40.7616776384788,23
10,-73.98890170247637,40.73432061118099,23
11,-73.98897816302645,40.73457292628155,23
12,-73.98962580183047,40.74004564188607,23
13,-74.01175654968894,40.752492383979664,23
14,-73.98718360283516,40.718934339086715,23
15,-73.99515833246674,40.71482598905249,23
16,-73.99141215508037,40.710695942770094,23
17,-73.989854858549,40.75917176069376,23
18,-74.01088639448643,40.75388845812263,23
19,-73.9764083990352,40.74016885131994,23
20,-73.98667564785127,40.74623144287289,23
21,-73.97669010343171,40.721219461908,23
22,-73.9683431100839,40.75374166876008,23
23,-73.9885434460532,40.7367724358118,23
24,-73.99505483599567,40.70404111168549,23
25,-73.9804901981314,40.76146504867459,23
26,-73.97806580659575,40.735170084544535,23
27,-74.0100338631505,40.7002461095694,23
28,-73.99295107803204,40.73040601723849,23
29,-73.98708289281696,40.744999358507876,23
30,-73.99306379258792,40.71426010850591,23
31,-73.96944520846971,40.746726662467246,23
32,-74.00757200072017,40.73540745493637,23
33,-73.97152642401203,40.76431237350608,23
34,-73.99680826268785,40.72118793699479,23
35,-73.99310847213975,40.75403104372978,23
36,-73.99914993369329,40.69910240054471,23
37,-74.00667968472898,40.75589485491574,23
38,-73.98659493119195,40.740111766561625,23
39,-73.98111893339346,40.75553361044682,23
40,-73.98259403327144,40.73693532226566,23
41,-73.99395928777717,40.712263962294166,23
42,-73.98044172633796,40.76303192635774,23
43,-73.99819239086675,40.70865674716418,23
44,-73.98004498153314,40.74229812101708,23
45,-74.00490389526712,40.72280506413597,23
46,-74.00494345986631,40.70270399223818,23
47,-73.99574567252961,40.743878651126806,23
48,-73.96876386327128,40.75949762223629,23
49,-73.97990393556347,40.730089134793666,23
50,-73.96455271095299,40.765865322501995,23
51,-73.98512193929105,40.725611960165935,23
52,-74.00792569998332,40.74554065065331,23
53,-74.0091533718466,40.760809308976995,23
54,-73.96348843752469,40.762571568511795,23
55,-73.97898446737285,40.755624821730756,23
56,-73.98166297229199,40.71236028374481,23
57,-73.98619177619088,40.707947780646165,23
58,-74.00696803112665,40.764937071964155,23
59,-73.99256972666173,40.765572417103236,23
60,-74.00770059497542,40.76114807041457,23
61,-74.00780450753254,40.736006995265555,23
62,-73.98832028311492,40.76796104982398,23
63,-74.00574753697356,40.720399611951166,23
64,-74.01295111815267,40.764881205122734,23
65,-73.99349640658241,40.7618531747412,23
66,-73.97799114866241,40.738378242906826,23
67,-73.99134482020446,40.708515329867225,23
68,-73.9683496907899,40.75789567413068,23
69,-73.99172697035901,40.74692080599719,23
70,-73.99281296906818,40.76711120194154,23
71,-73.9964031281063,40.728538875899474,23
72,-73.99014989055445,40.762584833182586,23
73,-73.96993426119143,40.74869827686738,23
74,-73.98307695531143,40.74135509052154,23
75,-73.99491024764485,40.73161776411608,23
76,-73.97460552721863,40.74132029474305,23
77,-73.98125743607196,40.750170657157504,23
78,-73.96924125888235,40.764535322921624,23
79,-73.9728549401882,40.7400692360787,23
80,-73.99162571871204,40.72603550304196,23
81,-73.98937115993441,40.70399273915803,23
82,-73.98028742628237,40.72956887657646,23
83,-74.01558380227706,40.75313168398305,23
84,-74.00928415288419,40.72793617558226,23
