mock_ue_id,lon,lat,tick
0,-74.00327209919791,40.715901698435985,14
1,-74.00810459869122,40.74484763506501,14
2,-73.993295438443,40.732057392046826,14
3,-74.01092154420763,40.70541494211602,14
4,-73.99967844712758,40.773837457190524,14
5,-74.00939721958923,40.72345561514982,14
6,-73.99091682376213,40.706697133582836,14
7,-73.99405387235868,40.72846475979653,14
8,-73.97005895884601,40.76742712718256,14
9,-74.00734667629467,40.71092789892913,14
10,-73.98997111677743,40.73698608381682,14
11,-74.01538119860494,40.762025367976186,14
12,-73.9802041991035,40.71118888563597,14
13,-74.0137833812252,40.7331668299764,14
14,-73.9946478844903,40.76219689711091,14
15,-73.97353477277812,40.752745579389085,14
16,-73.9832352836675,40.70193996059187,14
17,-74.0014417617095,40.74314088309392,14
18,-73.99191480936342,40.725850322042085,14
19,-73.97600344369107,40.71591924717063,14
20,-73.9725251441487,40.76477987392593,14
21,-73.98296690582461,40.7673887199381,14
22,-74.00853382095674,40.732163419424985,14
23,-73.98215870434551,40.707712287522334,14
24,-73.9690334628061,40.764105214600704,14
25,-73.97489007014063,40.741968171081204,14
26,-73.99996351676243,40.71595672796401,14
27,-73.97823850176917,40.7443284835603,14
28,-73.9719390051043,40.7403513011292,14
29,-73.98180179369358,40.74625990520098,14
30,-73.9933668153077,40.70075702593914,14
31,-73.9739804788738,40.75162529511697,14
32,-74.0084017885601,40.71125835385169,14
33,-73.98267804096182,40.719204279856335,14
34,-74.01681444446243,40.74809685780699,14
35,-73.99819116346393,40.77152045739171,14
36,-73.97442183098201,40.738148982731836,14
37,-73.99820864063473,40.73603794980632,14
38,-73.97889765259077,40.73396537944322,14
39,-74.01398589880279,40.76572963045578,14
40,-73.98402863351274,40.768438939532146,14
41,-74.00466536261965,40.76113104435548,14
42,-74.01006457031853,40.718834544832035,14
43,-73.98506947729501,40.72975709056413,14
44,-74.00029675787553,40.699682545861144,14
45,-74.00368054405655,40.705976365986906,14
46,-73.98244256709609,40.70865552473989,14
47,-73.99669327605861,40.710546515332524,14
48,-73.96395681953904,40.75787023283662,14
49,-74.00934451179883,40.745385343773535,14
50,-73.97814033480942,40.75893500700885,14
51,-73.98340135217794,40.736358202123895,14
52,-73.99154805050613,40.751895578972785,14
53,-73.99245294018709,40.764236207715534,14
54,-73.99861487512231,40.71693910586359,14
55,-73.9760788529502,40.76066187396168,14
56,-73.98074925355975,40.75107651716898,14
57,-74.00014411242375,40.76820525764182,14
58,-73.97518218381654,40.71772176531463,14
59,-73.98626492486336,40.712013561159445,14
60,-73.97709982626593,40.74375693074749,14
61,-73.9904527502275,40.77127666995952,14
62,-73.96911487954188,40.76015015970409,14
63,-73.9648771198118,40.75877602820381,14
64,-74.00643917633583,40.74617580598131,14
65,-73.99102086507118,40.74362436555467,14
66,-73.94766539990339,40.74639238160384,14
67,-73.9713100668572,40.70769879897572,14
68,-73.96215599322016,40.7249006854066,14
69,-73.97202152633525,40.73011905772391,14
70,-73.97359125487633,40.71254316940303,14
71,-73.93572690744587,40.770576748288896,14
72,-73.94420882922682,40.73594659155177,14
73,-73.965199563649,40.7068677299983,14
74,-73.95987817735127,40.72677233132013,14
75,-73.97352247505088,40.71611039029581,14
76,-73.94752539916229,40.73984901140256,14
77,-73.9476923894173,40.76300268220036,14
78,-73.9603319175881,40.72063345322348,14
79,-73.97203103747198,40.69976150353378,14
80,-73.9615944561641,40.7477655240101,14
81,-73.95078967841683,40.75042129275591,14
82,-73.95341300362684,40.769105997068415,14
83,-73.96318469618633,40.74149458131809,14
84,-73.97341252576014,40.717954761567924,14
85,-73.96776056807971,40.71328382514791,14
86,-73.9646894778481,40.71690085900576,14
87,-73.94341663705065,40.75323818823355,14
88,-73.9633793810126,40.72624497585678,14
89,-73.95825060817727,40.73840226366834,14
90,-73.94497776184032,40.77029738425563,14
91,-73.96759864306128,40.71235474049871,14
92,-73.96279745757215,40.72001409421079,14
93,-73.95700306277172,40.74641102420495,14
94,-73.95946322069108,40.72950547824386,14
95,-73.96734043567321,40.70604305876396,14
96,-73.96937501121805,40.69994431995133,14
97,-73.97154659230576,40.71821659527884,14
98,-73.9720627004512,40.69945730848508,14
99,-73.9348790159787,40.76853767285444,14
100,-73.93449157187428,40.74214463563386,14
101,-73.9469203178544,40.73512152724821,14
102,-73.94778575197843,40.74950296540524,14
103,-73.96541386752585,40.75159356456572,14
104,-73.97169746487047,40.706389093501215,14
105,-73.96668529451516,40.721801099173774,14
106,-73.94313560428202,40.74794835489315,14
107,-73.93542942119608,40.75225710025755,14
108,-73.96544929949529,40.70455337205542,14
109,-73.97096205897446,40.70086480118626,14
110,-73.93935117137612,40.758907582462214,14
111,-73.94057815472708,40.744624227022136,14
112,-73.97129345105407,40.70637807222166,14
113,-73.95590096163939,40.759142162544954,14
114,-73.96011418302237,40.72222125662928,14
115,-73.95048199288497,40.73223493537494,14
116,-73.97194649786434,40.71887513156939,14
117,-73.96321194383674,40.71335943849388,14
118,-73.97378045378132,40.70728709764383,14
119,-73.96980668692329,40.703643626765185,14
120,-73.93313847844607,40.77314125765012,14
121,-73.97266734584161,40.71981664198656,14
122,-73.97481335016855,40.70876255024057,14
123,-73.96732817181429,40.72399951186849,14
124,-73.94190783327252,40.76171543245584,14
125,-73.96950168635546,40.718496717957464,14
126,-73.93861559860312,40.74515501731677,14
127,-73.95475031506669,40.74160753509914,14
128,-73.94680851401193,40.74457961291598,14
129,-73.93993191738541,40.775793486403494,14
130,-73.96931449047628,40.72249235558432,14
131,-73.96856344385051,40.72636356504325,14
132,-73.96879782817265,40.724498886560205,14
133,-73.94291237045441,40.752258054943574,14
134,-73.9572586151747,40.7573144444939,14
135,-73.93523924069213,40.75143870160364,14
136,-73.96470891107617,40.72075739113363,14
137,-73.97325962549536,40.71248483683191,14
138,-73.93501783206398,40.74517739394323,14
139,-73.97065383948393,40.73420158902269,14
140,-73.94280509756855,40.77443430078051,14
141,-73.96664628844651,40.70283752375869,14
142,-73.96137477896333,40.71801620646085,14
143,-73.94618148341742,40.73645272982346,14
144,-73.96489860427653,40.70578559025602,14
145,-73.9675129090014,40.717237096980384,14
146,-73.95484705492517,40.75455352631516,14
147,-73.93074157600299,40.76065876008353,14
148,-73.93213578746322,40.7577659754185,14
149,-73.96762825718945,40.732119071843236,14
150,-73.95734574600708,40.73443219427157,14
151,-73.97494731144046,40.70118561665288,14
152,-73.97107221825662,40.72064409652431,14
153,-73.95669754948368,40.746544517361116,14
154,-73.9631908167603,40.718603929921535,14
155,-73.9728772460882,40.71864167604099,14
156,-73.96013606841282,40.7208950281356,14
157,-73.96303893310176,40.729984830914496,14
158,-73.96135155214658,40.72311094103492,14
159,-73.96958716342644,40.71381540026444,14
160,-73.95543829248084,40.770247247273154,14
161,-73.94625117867244,40.77178431965789,14
162,-73.95921842881833,40.73320041973386,14
163,-73.94514477839644,40.75885156289252,14
164,-73.934562267564,40.7563605296431,14
165,-73.96841119554172,40.71038770690643,14
166,-73.94142450412544,40.744405706343876,14
167,-73.97830115721113,40.70099527825371,14
168,-73.96118426435972,40.72292278475665,14
169,-73.96421538234462,40.7378864525385,14
170,-73.97443393345036,40.70915866026901,14
171,-73.97388824043183,40.71374553037631,14
172,-73.97240168510909,40.70519391494713,14
173,-73.97355655532229,40.71691489419041,14
174,-73.96385885302438,40.725008913731216,14
175,-73.94853431005497,40.76207582459176,14
176,-73.97153608388983,40.711891763747055,14
177,-73.94618151214699,40.76914209010267,14
178,-73.97163413892414,40.7150745921885,14
179,-73.963033288491,40.725705645241504,14
180,-73.96654229197742,40.70317476221294,14
181,-73.96802606728413,40.705633228583075,14
182,-73.97732225642366,40.701261305571556,14
183,-73.97350792495823,40.720803028508,14
