mock_ue_id,lon,lat,tick
0,-73.99997314664472,40.77110607059396,12
1,-74.00876474342134,40.75846453415931,12
2,-73.99661190222247,40.76347868996546,12
3,-73.98867924424037,40.74377935163436,12
4,-73.97096987005743,40.73823135611182,12
5,-73.99983607649133,40.74969441569783,12
6,-73.99833695830999,40.72299898597069,12
7,-74.01785991542235,40.747554293296446,12
8,-73.99086090804826,40.72852838085871,12
9,-73.99731690091232,40.7654677833122,12
10,-73.96950730014628,40.74349981785505,12
11,-74.00029874167141,40.765196778237886,12
12,-73.97866137852289,40.761404770105884,12
13,-73.96919789484598,40.75554560324957,12
14,-73.97804476884114,40.767296250577715,12
15,-73.97974028027397,40.76859425074851,12
16,-73.99036281992396,40.7533926027726,12
17,-74.01562053071505,40.78981997657024,12
18,-74.00157532324677,40.760515334121735,12
19,-73.99906290836543,40.74185860293804,12
20,-73.99740906204222,40.76886245372193,12
21,-73.98176298714243,40.73726015730704,12
22,-73.97594557596605,40.76538268935854,12
23,-74.0255737220672,40.79646875434492,12
24,-74.00589143885,40.751345333733205,12
25,-74.01310179865253,40.782293771147984,12
26,-74.03050926118566,40.77746338144801,12
27,-74.00790939165448,40.768359527220234,12
28,-73.97810620702381,40.76907080486488,12
29,-73.99808602583113,40.74254077715843,12
30,-74.0184152371618,40.76216635250641,12
31,-74.02319664219223,40.7660026084088,12
32,-74.00972582649746,40.7785861436096,12
33,-74.02175313526025,40.75982696355098,12
34,-73.97267238783765,40.73211445051167,12
35,-74.03173459504636,40.785949507793596,12
36,-73.98271130818574,40.744462081804535,12
37,-73.97802793773342,40.75772557549516,12
38,-73.97566199278282,40.76587794561174,12
39,-73.97733082284819,40.76018141531452,12
40,-73.993190476979,40.77206180679935,12
41,-73.99801366843012,40.751903249165736,12
42,-73.99199618174269,40.76201507497043,12
43,-74.03572532072775,40.80489923979622,12
44,-74.0264954246704,40.762568809025346,12
45,-73.97990964447844,40.75308591596007,12
46,-74.00767094309893,40.75326782916617,12
47,-73.98481861338759,40.76444216438945,12
48,-74.01576532061289,40.75030780541064,12
49,-74.02354166978706,40.75758483307171,12
50,-73.97792802223384,40.77046515201619,12
51,-73.97411564992603,40.744442304656474,12
52,-73.97148883244027,40.733042820332294,12
53,-73.99105075614142,40.77687026951726,12
54,-74.02677898131628,40.75242877603262,12
55,-73.95639533152456,40.748310359847565,12
56,-74.00211210824848,40.75359801832361,12
57,-74.02299148018571,40.77537786767578,12
58,-73.98574755316756,40.754776947829164,12
59,-73.98313824848056,40.73093398745433,12
60,-73.99191266187441,40.77173234638219,12
61,-73.97628508794791,40.767098377737724,12
62,-74.01211663676631,40.74718426128018,12
63,-73.97823293002627,40.76222013814647,12
64,-74.014314780751,40.77950522604097,12
65,-74.02572086446455,40.79390176466538,12
66,-73.97811659351595,40.74444715378271,12
67,-74.01636153794277,40.75992140881082,12
68,-73.9749747741496,40.764599740527395,12
69,-74.00567744706721,40.77435176633877,12
70,-73.98352261996506,40.72100418923108,12
71,-73.99158195885153,40.764009830344904,12
72,-73.9830930470598,40.77397787931066,12
73,-73.98183481821283,40.77464821351911,12
74,-74.02680625536196,40.80098652558845,12
75,-73.99012210059928,40.76267478073162,12
76,-73.97571674367624,40.75850699089735,12
77,-73.98493521991772,40.75675236677481,12
78,-73.98611268940105,40.72683668960371,12
79,-73.99346712113157,40.77644151393056,12
80,-74.00959129347706,40.74271567202753,12
81,-73.9921993836258,40.725474987608614,12
82,-74.02310193103767,40.75274595470436,12
83,-74.0209738140523,40.77045331435472,12
84,-73.96624939632316,40.745413923949826,12
85,-73.98403381670488,40.76701687900881,12
86,-74.00706425119363,40.75844939930652,12
87,-74.01530613220118,40.78940431809656,12
88,-74.02664617438266,40.782374979296456,12
89,-73.98609301972354,40.76894416098322,12
90,-73.985508232427,40.76895077733133,12
91,-74.01929075150731,40.778355093988004,12
92,-73.99432905700245,40.771101277960256,12
93,-73.97983773828858,40.75098954373439,12
94,-73.99627096893461,40.750933182677024,12
95,-74.00917530076977,40.751601906773196,12
96,-73.99354956565914,40.7761142340442,12
97,-73.96211215296607,40.748042894665495,12
98,-74.03086014240336,40.77426849798002,12
99,-74.02620935454603,40.80145079332851,12
100,-73.97917376564652,40.75874246729115,12
101,-74.00626593352864,40.77522595466438,12
102,-73.98112402273395,40.73116209761027,12
103,-73.99464463286449,40.7628439958149,12
104,-73.99854825015701,40.75758726289539,12
105,-73.97033743550129,40.74666040972693,12
106,-74.00186172869502,40.757454503528216,12
107,-74.0025985606119,40.730943372117984,12
108,-73.97393759736433,40.73651395755924,12
109,-74.00299119806617,40.738472618995445,12
110,-74.00981132867956,40.77096896732735,12
111,-74.02149962212957,40.75598645287401,12
112,-74.01993173410023,40.75142073271655,12
113,-74.02196892409611,40.78576194278995,12
114,-74.00415980658308,40.75058016971309,12
115,-73.97079639436727,40.75039412824154,12
116,-73.97923910642417,40.77269570106056,12
117,-73.97789421958021,40.74165681978203,12
118,-74.02406445773282,40.77819517620269,12
119,-73.9948191566088,40.75542397357984,12
120,-74.0331843202057,40.807375466878256,12
121,-73.96668375761622,40.736893643568,12
122,-74.01828466501209,40.76050015316729,12
123,-74.01726924954762,40.7575544513774,12
124,-73.97457834219081,40.74002967658918,12
125,-73.9734103713081,40.76348548417999,12
126,-73.97504148413417,40.725572035882394,12
127,-73.98455170772547,40.771294569588406,12
128,-73.99619984657403,40.77579006381005,12
129,-74.00791789999201,40.759430968287305,12
130,-74.02466445592538,40.79764785048984,12
131,-73.98665627442742,40.76830809912126,12
132,-74.02194197479028,40.75515938971557,12
133,-73.99386347463135,40.73809935228065,12
