mock_ue_id,lon,lat,tick
0,-73.9834180916795,40.767124288357415,8
1,-74.03065577526404,40.80166655228595,8
2,-73.98694136279988,40.76762802805357,8
3,-74.02986151950307,40.77400915924507,8
4,-73.99266688149753,40.7646767780224,8
5,-74.00961291735588,40.75640927733332,8
6,-74.01302317630386,40.782544408365546,8
7,-74.03043356007397,40.80784133405488,8
8,-74.00430095216628,40.73101612618458,8
9,-73.98095727199183,40.77302696243837,8
10,-74.00096588864423,40.7312367666772,8
11,-73.99768538518835,40.73101322137138,8
12,-74.00138190710369,40.746396924950695,8
13,-73.97450161073026,40.73374096296082,8
14,-73.97366586054018,40.7318921120554,8
15,-74.02885989555382,40.79461011662922,8
16,-73.98120833878616,40.770589945075315,8
17,-74.01407169696272,40.783609031160324,8
18,-74.03268808851746,40.79604428483375,8
19,-74.03193312605535,40.80859004129769,8
20,-74.00155949297995,40.77125100169459,8
21,-74.00747828253711,40.75248726428506,8
22,-74.0163811224727,40.755749496704,8
23,-73.96773098245835,40.754561255689886,8
24,-73.97183737535748,40.74189945935942,8
25,-73.99599954535135,40.73616043565636,8
26,-73.98597687585603,40.77302337625617,8
27,-73.99823043448508,40.76929084358143,8
28,-74.02928465251551,40.78062351822906,8
29,-73.9732779958445,40.74188838401395,8
30,-73.99801410543239,40.72686632542313,8
31,-73.9851869417231,40.72936735003205,8
32,-73.96437453827657,40.740649363179294,8
33,-73.9852387786209,40.75410769985348,8
34,-73.98834193315317,40.7571097481066,8
35,-74.01188490374174,40.75498119336948,8
36,-74.00323033504459,40.76849218945176,8
37,-74.02638969046706,40.770652663964384,8
38,-73.9807184508877,40.72872341877481,8
39,-73.97483279108923,40.75598368230059,8
40,-74.0077444303145,40.74216216254232,8
41,-73.99601787332709,40.721150611056046,8
42,-74.02084569362555,40.760636790836436,8
43,-73.99816188406187,40.758945572531786,8
44,-73.99357986385277,40.76584341996623,8
45,-73.99927822700917,40.738336358350985,8
46,-73.99177228907206,40.738264024816615,8
