mock_ue_id,lon,lat,tick
0,-73.97254272403835,40.75732276443546,5
1,-73.99387343766777,40.769145826805406,5
2,-73.99829742921325,40.72568272353549,5
3,-73.99432671335056,40.7416984203305,5
4,-73.97845595288436,40.763928402665584,5
5,-73.99574035899694,40.7607286056721,5
6,-73.99105569917079,40.7765714388389,5
7,-73.99283568181237,40.724026971764125,5
8,-74.0069662026005,40.75531936609877,5
9,-73.9800751616457,40.74855498280837,5
10,-73.97271512048765,40.73760440261865,5
11,-73.9725644071861,40.74903415057066,5
12,-74.01035812185187,40.7669483949499,5
13,-73.98282923782556,40.77621006062586,5
14,-73.98155635479014,40.76888483108503,5
15,-74.02737685785381,40.76514641320892,5
16,-73.9844936441605,40.757366816759124,5
17,-73.99121643742734,40.76829985775608,5
18,-73.979891480556,40.75867269607822,5
19,-73.98357210365772,40.73364524639077,5
20,-74.00142030710772,40.73336718775859,5
21,-73.9848725231605,40.75083009865153,5
22,-73.98222888906638,40.757865664306145,5
23,-74.00101555050117,40.76639139576937,5
24,-74.00267215485121,40.759385556354644,5
25,-73.98921575252812,40.754993429039914,5
26,-73.99931277106778,40.7395007580779,5
27,-74.00733204473673,40.77174515543859,5
28,-73.9603683572197,40.74462678185955,5
29,-74.0033397431051,40.74947864623446,5
30,-73.99573569122794,40.7590266928922,5
31,-74.00310169544636,40.75364333573797,5
32,-73.98869408506896,40.728845763285236,5
33,-73.98529490873983,40.76688023215104,5
34,-73.9763092232992,40.75066089489886,5
35,-73.98686073896886,40.76235069544424,5
36,-73.9857591849705,40.758759570377336,5
37,-73.99268004745946,40.72427555312846,5
38,-74.01485436117466,40.746850768414646,5
39,-73.98913565015219,40.75730422607517,5
40,-73.98417699063562,40.754346619528384,5
41,-74.00592531616704,40.750591397372204,5
42,-73.99437826838276,40.749536154293935,5
43,-73.99010653101821,40.74044720178713,5
44,-74.00832746979917,40.776607517282905,5
45,-74.00050098818618,40.724190148190324,5
46,-73.99569835112226,40.76522201674099,5
47,-74.02796558915897,40.76734680071361,5
48,-73.97167884704153,40.731100306789955,5
49,-73.9989508877328,40.741074084865055,5
50,-73.99086898277609,40.73926637803552,5
51,-73.99033782081504,40.77189971509416,5
52,-73.98623789777385,40.77352751617844,5
53,-73.99093673775047,40.76032881351174,5
54,-74.01999164202071,40.77357851372181,5
55,-73.97704029686777,40.74918034577251,5
56,-73.98366274749242,40.76920912734737,5
57,-73.96227663417415,40.750828501230664,5
58,-74.00425638188185,40.754346757302955,5
59,-74.01955941784229,40.774643079588245,5
60,-74.000247643401,40.72742429097111,5
61,-73.99351156441756,40.76125483439356,5
62,-73.9888160963544,40.77137547983225,5
63,-73.9866412118765,40.76351154316364,5
64,-73.9721076485397,40.75755476914482,5
65,-73.99725107574442,40.73258637528322,5
66,-74.01712081412425,40.75580799731722,5
67,-73.99735803453827,40.74562935430868,5
68,-73.99789809037186,40.74138751655597,5
69,-73.98275004464408,40.731054133457626,5
70,-74.0229758911634,40.759624055644124,5
71,-73.98937193594988,40.74195700046146,5
72,-74.00083471187637,40.75343800055357,5
73,-73.9820467132706,40.72167972487368,5
74,-73.99050816873765,40.7595960801465,5
75,-74.02847912703932,40.79598055614982,5
76,-73.98079152532571,40.767168291346785,5
77,-73.98901038544109,40.74087346802877,5
78,-73.99368221492178,40.76422435284728,5
79,-74.02287958329143,40.76716349619635,5
80,-73.9769146132337,40.75559651841308,5
81,-73.98934944909873,40.771147457145055,5
82,-73.9976428758173,40.74110181253333,5
83,-73.98574156444171,40.77478292907073,5
84,-73.98473082468975,40.763908535143884,5
85,-73.96741586583572,40.74769545568606,5
86,-73.9737323038943,40.76370632595943,5
87,-74.0206161494588,40.764630962634335,5
88,-73.98243359936912,40.76080443620618,5
89,-74.0081354360444,40.77891820748783,5
90,-74.00108960655487,40.72930966671224,5
91,-73.9963917108224,40.74425568189062,5
92,-73.98550042834532,40.758481514251464,5
93,-73.98479165273098,40.72097653278638,5
94,-73.97421790509851,40.74552795101458,5
95,-73.98892164948678,40.75346664005605,5
96,-74.02398599259244,40.75770948450552,5
97,-74.03292933699124,40.80807335492402,5
98,-73.96936579993285,40.74306606467184,5
99,-74.01226991151515,40.763858848906416,5
100,-74.0110173307095,40.76937877858627,5
101,-73.98735824976639,40.74988218894373,5
102,-73.9973522475621,40.752659875554194,5
103,-73.99693545123274,40.77463118372427,5
104,-74.01279819656502,40.78265543345221,5
105,-73.97181862891013,40.74923645372986,5
106,-74.0140353621688,40.7766702667209,5
107,-74.02218062883767,40.7480482912488,5
108,-73.99183208523814,40.74946079716375,5
109,-73.98278117106469,40.76680371254702,5
110,-73.98522487858759,40.767420559827976,5
111,-73.99141998205722,40.753148371970326,5
112,-73.98293235757482,40.7727371963651,5
113,-74.00203395053643,40.76973398347411,5
114,-74.02665501562882,40.754138765620844,5
115,-74.03061306202483,40.79521357645589,5
116,-73.97771110047972,40.75927039559944,5
117,-74.00871109142435,40.773568778920165,5
118,-73.98557964223187,40.76282619538048,5
119,-74.01300491061181,40.744218749186196,5
120,-74.02785819254551,40.77070030058259,5
121,-74.01597434490728,40.76634847642551,5
122,-73.99991661380469,40.748662575679326,5
