mock_ue_id,lon,lat,tick
0,-73.98371289697373,40.80780265490869,0
1,-73.97093458352784,40.80028948350586,0
2,-73.97601531594195,40.71270089701367,0
3,-73.99427149947566,40.72866037926413,0
4,-73.9732169098282,40.816776368000504,0
5,-73.96861187689323,40.804377084656764,0
6,-73.97588526476133,40.77362428410352,0
7,-73.99459543907943,40.73513132547319,0
8,-73.9739024124108,40.78439513910318,0
9,-74.01275264236635,40.7887588693469,0
10,-74.00339421297375,40.74794192142825,0
11,-74.01003442817948,40.79258197594887,0
12,-73.98846455869719,40.761309435890034,0
13,-73.95932092811412,40.71087563040936,0
14,-73.99200209595747,40.79089602444258,0
15,-74.01087746515566,40.79214456244635,0
16,-73.99025750553017,40.804975168814394,0
17,-73.97182060638148,40.7290870899719,0
18,-73.99182932379992,40.72965233079922,0
19,-73.98501043012227,40.79242136553592,0
20,-74.01211236276062,40.74472550966739,0
21,-73.99981013302815,40.728971819963085,0
22,-73.98542787378716,40.74966663612226,0
23,-73.99536175904684,40.73438913674354,0
24,-73.9853176679844,40.80008670096157,0
25,-74.01107360096128,40.74442068968001,0
26,-73.98792426484694,40.720882005889266,0
27,-73.99567671871196,40.737046211675555,0
28,-73.97991072255613,40.77848483811777,0
29,-73.9821460725289,40.71412671098371,0
30,-74.00382397950862,40.753154100700904,0
31,-74.0035363920202,40.784807946067104,0
32,-73.98683899361876,40.71950534714825,0
33,-73.97694442241132,40.80576883305544,0
34,-73.9881923786048,40.73432506726108,0
35,-73.9815937246537,40.772536622137935,0
36,-73.98241291711106,40.71621094926424,0
37,-73.99339086309988,40.81194324516876,0
38,-73.99907596298277,40.74212251351178,0
39,-73.98946535544891,40.802601946996475,0
40,-74.00589334820782,40.80643552507724,0
41,-73.9893580510173,40.72549703438484,0
42,-73.98955884871313,40.76176655334073,0
43,-74.0074154782884,40.740897726323354,0
44,-73.99416936264238,40.770125480962854,0
45,-74.01273105015632,40.739573763403094,0
46,-74.00660844424691,40.78397735057096,0
47,-73.96178545869903,40.72757340923422,0
48,-73.98837017076106,40.78097741302487,0
49,-73.99119656484844,40.775086858056945,0
50,-74.01081316804046,40.799795021058685,0
51,-73.94939480482569,40.71820024592482,0
52,-74.01016737172057,40.78566537549692,0
53,-73.9949427752365,40.733959956999605,0
54,-74.0071712790129,40.747533794503575,0
55,-74.01233127904644,40.7392944960654,0
56,-73.99497264460788,40.75939191672054,0
57,-74.00660326108216,40.73745441391713,0
58,-74.01007652269254,40.79263476812962,0
59,-73.98250752716338,40.75696723281446,0
60,-74.01869290592707,40.744365733112915,0
61,-74.00288040674434,40.77406130360346,0
62,-73.99826429499161,40.777638399785545,0
63,-73.9939825846353,40.7321492346415,0
64,-73.96349185892092,40.743424347504465,0
65,-73.98390292988566,40.71990253559273,0
66,-73.99184886922212,40.77799079602158,0
67,-73.99534184616665,40.73039942325355,0
68,-73.99043379833972,40.81127685206173,0
69,-73.99803922961989,40.72731606268442,0
70,-73.98185391039489,40.76631237172542,0
71,-73.99248783530105,40.73201816058593,0
72,-73.99216668064498,40.759507632962425,0
73,-73.98652946524402,40.75234877684273,0
74,-73.99526917686212,40.72272636023684,0
75,-73.99811648494426,40.785236976845376,0
76,-73.97479502982297,40.80174533288621,0
77,-73.96414344490867,40.718478945458145,0
78,-73.9879987726166,40.718287952975906,0
79,-73.99584963564553,40.72409928173824,0
80,-73.97821922364722,40.81377414850726,0
81,-74.01238782714768,40.785826315899754,0
82,-73.9608566934896,40.71202548243651,0
83,-74.01477504648214,40.74411943868251,0
84,-73.97542981531237,40.76870944129616,0
85,-73.97120553978475,40.76801610046879,0
86,-73.99447085103974,40.79315160062113,0
